Chapter,Pattern,Page,Type,Kanji,Kana,Meaning
11,138,251,Practice,先生は学生に教室でテレビを見させた/見させました。,せんせいはがくせいにきょうしつでテレビをみさせた/みさせました。,The teacher let students watch TV in the classroom.
11,139,251,Pattern,私は父に駅まで歩かせられた/歩かせられました。,わたしはちちにえきまであるかせられた/あるかせられました。,I was made to walk to the station by my father.
11,139,252,Example,学生は先生に作文を書かせられる/書かされる。,がくせいはせんせいにさくぶんをかかせられる/かかされる。,Students are made to write compositions by their teachers.
11,139,252,Example,私達は空港で長い間待たせられた/待たされた。,わたしたちはくうこうでながいあいだまたせられた/またされた。,We were made to wait for a long time at the airport.
11,139,252,Example,小野さんは課長にデータを調べさせられた。,おのさんはかちょうにデータをしらべさせられた。,Mr. Ono was made to check the data by the section chief.
11,139,252,Example,店員は８時までに店に来させられます。,てんいんははちじまでにみせにこさせられます。,The store clerks are made to come to the store by 8 o'clock.
11,139,253,Practice,ベン（さん）は明（さん）に刺身を食べさせられた/食べさせられました。,ベン（さん）はあきら（さん）にさしみをたべさせられた/たべさせられました。,Ben was made to eat sashimi by Akira.
11,139,253,Practice,私は母に銀の花瓶を磨かせられた/磨かせられました/磨かされた/磨かされました。,わたしはははにぎんのかびんをみがかせられた/みがかせられました/みがかされた/みがかされました。,I was made to polish a silver vase by my mother.
11,139,253,Practice,正子（さん）は友達に高い香水を買わせられた/買わせられました/買わされた/買わされました。,まさこ（さん）はともだちにたかいこうすいをかわせられた/かわせられました/かわされた/かわされました。,Masako was made to buy expensive perfume by her friend.
11,139,253,Practice,時々私はほかの人の仕事をさせられる/させられます。,ときどきわたしはほかのひとのしごとをさせられる/させられます。,Sometimes I am made to do someone else's work.
12,140,254,Pattern,先生と話している学生はジョン・ミラーさんだ/です。,せんせいとはなしているがくせいはジョン・ミラーさんだ/です。,The student (who is) talking with the teacher is John Miller.
12,140,254,Example,宴会に出ない人は佐田さんと南さんです。,えんかいにでないひとはさださんとみなみさんです。,Those who won't attend the banquet are Mr. Sada and Ms. Minami.
12,140,254,Example,今、車を降りた人が新しい部長だ。,いま、くるまをおりたひとがあたらしいぶちょうだ。,The person who has just gotten out of the car is our new department head.
12,140,255,Example,原宿へ行くバスはどれですか。,はらじゅくへいくバスはどれですか。,Which is the bus that goes to Harajuku?
12,140,255,Example,入り口の前に止めてある車はベンソンさんのです。,いりぐちのまえにとめてあるくるまはベンソンさんのです。,The car (that's been) parked in front of the entrance is Mr. Benson's.
12,140,255,Practice,あれは香港から来た飛行機だ/です。,あれはほんこんからきたひこうきだ/です。,That is the plane that came from Hong Kong.
12,140,255,Practice,あの白いスカートをはいている人が岡村さんの奥さんだ/です。,あのしろいスカートをはいているひとがおかむらさんのおくさんだ/です。,The person who is wearing that white skirt is Mr. Okamura's wife.
12,140,255,Practice,この機械を発明した人はアメリカ人だ/です。,このきかいをはつめいしたひとはアメリカじんだ/です。,The person who invented this machine is American.
12,140,255,Practice,机の上に置いてある辞書はマイク（さん）のだ/です。,つくえのうえにおいてあるじしょはマイク（さん）のだ/です。,The dictionary (that has been placed) on the desk is Mike's.
12,141,256,Pattern,彼が/の書く小説はいつもよく売れる/売れます。,かれが/のかくしょうせつはいつもよくうれる/うれます。,The novels (that) he writes always sell well.
12,141,256,Example,これは主人が/の撮った写真です。,これはしゅじんが/のとったしゃしんです。,These are pictures that my husband took.
12,141,256,Example,ピクニックに持って行く物を買いに行きましょう。,ピクニックにもっていくものをかいにいきましょう。,Let's go to buy the things we'll take to the picnic.
12,141,256,Example,彼が/の働いていた会社は神戸にある。,かれが/のはたらいていたかいしゃはこうべにある。,The company he worked at is in Kobe.
12,141,256,Example,雨が/の降らない週末にはゴルフかテニスをします。,あめが/のふらないしゅうまつにはゴルフかテニスをします。,"On weekends when it doesn't rain, I play golf or tennis."
12,141,257,Practice,これは私が/の生まれた家だ/です。,これはわたしが/のうまれたうちだ/です。,This is the house where I was born.
12,141,257,Practice,ゆり子（さん）が/の作ったパイはおいしかった/おいしかったです。,ゆりこ（さん）が/のつくったパイはおいしかった/おいしかったです。,The pie that Yuriko made was delicious.
